"BehaviorSpace results (NetLogo 6.0.4)"
"attitude_change_2.nlogo"
"LambdaTheta"
"09/07/2018 16:46:20:472 +0200"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","200","-30","30"
"[run number]","N","alpha","eta","theta","M","motivated_cognition","lambda","k","polarity","b","initial_groupspread","intergroup_credibility","theta_as","spinup_tick","skip_ticks_draw","iterations_per_tick","rolling","visualization","color_axis_max","focus_one","run_and_export_figs","[step]","cum_biasmean","cum_sd","cum_fragmentation"
"547","500","0.2","0.3","0.01","3.5","true","0.1","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.05988747396663844","1.555558041858035","1.5899619615871485"
"548","500","0.2","0.3","0.01","3.5","true","0.1","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.055526037230623854","1.5454326384524053","1.5561530866112605"
"549","500","0.2","0.3","0.01","3.5","true","0.1","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07478416245016119","1.55760206227432","1.6371605636721729"
"550","500","0.2","0.3","0.01","3.5","true","0.2","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.11389030193565762","2.1056293341110366","3.3898591684566064"
"551","500","0.2","0.3","0.01","3.5","true","0.2","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07806752555335672","2.0258199258346776","3.0725290560976624"
"552","500","0.2","0.3","0.01","3.5","true","0.2","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.10325256908360485","1.991516871394456","2.9123675387292134"
"553","500","0.2","0.3","0.01","3.5","true","0.2","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08134338561616143","1.964471838465663","2.8309281502686985"
"554","500","0.2","0.3","0.01","3.5","true","0.2","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07740524151662921","1.9587096977341594","2.8075305777362445"
"555","500","0.2","0.3","0.01","3.5","true","0.2","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1004998828706757","1.9512285974112995","2.750939963287204"
"556","500","0.2","0.3","0.01","3.5","true","0.2","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07577281122182682","1.93914884142628","2.7297127545094226"
"557","500","0.2","0.3","0.01","3.5","true","0.2","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08525170887900367","1.9242229600073746","2.694739862634432"
"558","500","0.2","0.3","0.01","3.5","true","0.2","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08047532033437553","1.9368727954964455","2.691957619927024"
"559","500","0.2","0.3","0.01","3.5","true","0.3","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.11381346182825194","2.2937995838976533","4.42822534889797"
"560","500","0.2","0.3","0.01","3.5","true","0.3","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.10586931363033641","2.240830498495653","4.1515090872013225"
"561","500","0.2","0.3","0.01","3.5","true","0.3","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.09425729695437779","2.2128939931945903","3.959407759462399"
"562","500","0.2","0.3","0.01","3.5","true","0.3","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08846464239592185","2.1824138180757586","3.8787338168626873"
"563","500","0.2","0.3","0.01","3.5","true","0.3","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08690496002401135","2.176885593911419","3.797359963915971"
"564","500","0.2","0.3","0.01","3.5","true","0.3","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1125246046888521","2.168300922252314","3.8052259167561573"
"565","500","0.2","0.3","0.01","3.5","true","0.3","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.0876371655418329","2.1417683925635504","3.707195544710439"
"566","500","0.2","0.3","0.01","3.5","true","0.3","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07894534954445923","2.158973625990673","3.768386081210309"
"567","500","0.2","0.3","0.01","3.5","true","0.3","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.09878088921181788","2.141749410969054","3.6384472177980753"
"568","500","0.2","0.3","0.01","3.5","true","0.4","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.12731954373867627","2.4184409765574624","5.253977347518612"
"569","500","0.2","0.3","0.01","3.5","true","0.4","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.10886243594631927","2.3827029922148713","4.979447714926221"
"570","500","0.2","0.3","0.01","3.5","true","0.4","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07802393747836872","2.334770522795825","4.758022740347147"
"571","500","0.2","0.3","0.01","3.5","true","0.4","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1087995869153255","2.3109131676974375","4.582748922679192"
"572","500","0.2","0.3","0.01","3.5","true","0.4","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.09110202886402267","2.3196735621368","4.688029602436265"
"573","500","0.2","0.3","0.01","3.5","true","0.4","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08504175304512233","2.312486064475495","4.645283964165021"
"574","500","0.2","0.3","0.01","3.5","true","0.4","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08746334318586597","2.3031544366322545","4.562125485216862"
"575","500","0.2","0.3","0.01","3.5","true","0.4","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07240907605701481","2.303238055314832","4.626848643133942"
"576","500","0.2","0.3","0.01","3.5","true","0.4","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.07860122607883853","2.2915549920350196","4.513904864401073"
"577","500","0.2","0.3","0.01","3.5","true","0.5","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.16542476400021838","2.5110870093366064","5.875385297669517"
"578","500","0.2","0.3","0.01","3.5","true","0.5","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08745544534886966","2.4880466592354775","5.723448702179286"
"579","500","0.2","0.3","0.01","3.5","true","0.5","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.09241120664141281","2.4457386835334134","5.466428937945768"
"580","500","0.2","0.3","0.01","3.5","true","0.5","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.12555661585098335","2.428116313046071","5.349701565700046"
"581","500","0.2","0.3","0.01","3.5","true","0.5","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1073546799765679","2.4276653893737707","5.378962809721609"
"582","500","0.2","0.3","0.01","3.5","true","0.5","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08516206911824402","2.422884070823589","5.338487545439931"
"583","500","0.2","0.3","0.01","3.5","true","0.5","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08701061514257617","2.404582381522124","5.215450892000337"
"584","500","0.2","0.3","0.01","3.5","true","0.5","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.13003037000828827","2.400724315792038","5.264586086533987"
"585","500","0.2","0.3","0.01","3.5","true","0.5","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.09555747868048252","2.396611189396971","5.210999944731204"
"586","500","0.2","0.3","0.01","3.5","true","0.6","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1340268754075593","2.6044881498248897","6.5136510787781186"
"587","500","0.2","0.3","0.01","3.5","true","0.6","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.14973213067624674","2.5536426210708583","6.225652040397262"
"588","500","0.2","0.3","0.01","3.5","true","0.6","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.13259577687459642","2.5275893674530954","6.060065809055342"
"589","500","0.2","0.3","0.01","3.5","true","0.6","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.11327842477105453","2.5154151252348473","5.995566770316019"
"590","500","0.2","0.3","0.01","3.5","true","0.6","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.12056235088308885","2.5032262943034054","5.872517860497554"
"591","500","0.2","0.3","0.01","3.5","true","0.6","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.08976701242214927","2.4855862169308622","5.814715677925518"
"592","500","0.2","0.3","0.01","3.5","true","0.6","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.12869967776030725","2.4914032393785392","5.857489972980071"
"593","500","0.2","0.3","0.01","3.5","true","0.6","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.12228328213222832","2.488724994318635","5.844779283946628"
"594","500","0.2","0.3","0.01","3.5","true","0.6","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.10845474675747999","2.4842702175188385","5.832663532218851"
"595","500","0.2","0.3","0.01","3.5","true","0.7","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.16054271944842555","2.6390425391113084","6.801010042798132"
"596","500","0.2","0.3","0.01","3.5","true","0.7","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.23771432100909992","2.614904376110426","6.731803992204036"
"597","500","0.2","0.3","0.01","3.5","true","0.7","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.09740610297144688","2.595224078247599","6.537185254853119"
"598","500","0.2","0.3","0.01","3.5","true","0.7","5","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.12369930202091806","2.5806946486009643","6.4565494429489405"
"599","500","0.2","0.3","0.01","3.5","true","0.7","6","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.1468377356079341","2.568634789772452","6.360376104619386"
"600","500","0.2","0.3","0.01","3.5","true","0.7","7","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.0855097305368305","2.562417645318463","6.332044466646468"
"601","500","0.2","0.3","0.01","3.5","true","0.7","8","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.13718224209314334","2.5676712828056","6.402038417367543"
"602","500","0.2","0.3","0.01","3.5","true","0.7","9","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.11542850586543854","2.5638575857650316","6.361679353361783"
"603","500","0.2","0.3","0.01","3.5","true","0.7","10","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.11201500770023515","2.559997381586518","6.337060528149643"
"604","500","0.2","0.3","0.01","3.5","true","0.8","2","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.306935764767187","2.6699174977948226","7.128718083676733"
"605","500","0.2","0.3","0.01","3.5","true","0.8","3","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.12177594298701533","2.670973955459878","7.1368428165023765"
"606","500","0.2","0.3","0.01","3.5","true","0.8","4","false","2","0","1","idiosyncrasy probability","50","10","20","true","Heatmap timeline","0.15","false","false","1","0.09611355580349341","2.6616869575301783","7.071978209681855"
